date,type,category,index
01/04/2022,input,straight_fertilisers,301.4358609
01/04/2022,input,straight_fertilisers_nitrogenous,307.0321019
01/04/2022,input,straight_fertilisers_phosphatic,249.0534521
01/04/2022,input,straight_fertilisers_potassic,257.5010496
01/04/2022,input,compound_fertilisers,263.9498794
01/04/2022,input,other_fertilisers_and_soil_improvers,131
01/04/2022,input,plant_protection_products,158.824275
01/04/2022,input,fungicides,159.7855228
01/04/2022,input,insecticides,152.1139921
01/04/2022,input,herbicides,170.6568314
01/04/2022,input,other_plant_protection_products,118.5890258
01/04/2022,input,veterinary_services,117.0883434
01/04/2022,input,animal_feedingstuffs,175.2560076
01/04/2022,input,straight_feedingstuffs,189.4470968
01/04/2022,input,cereal_and_milling_by_products,235.0276068
01/04/2022,input,feed_wheat,230.4189088
01/04/2022,input,feed_barley,266.6933564
01/04/2022,input,feed_oats,218.402053
01/04/2022,input,oilcakes,173.4245815
01/04/2022,input,soya_bean_meal,166.3977747
01/04/2022,input,sunflower_seed_meal,96.98000851
01/04/2022,input,rape_seed_meal,223.6568649
01/04/2022,input,products_of_animal_origin_incl_white_fish_meal,120.1388889
01/04/2022,input,other_straights,177.7902956
01/04/2022,input,field_peas,185.673461
01/04/2022,input,field_beans,182.4571899
01/04/2022,input,soya_beans,221.3314942
01/04/2022,input,compound_feedingstuffs,168.7789449
01/04/2022,input,compound_feedingstuffs_for_cattle_and_calves,159.1665688
01/04/2022,input,compound_feedingstuffs_for_pigs,170.2195194
01/04/2022,input,compound_feedingstuffs_for_poultry,179.1528459
01/04/2022,input,compound_feedingstuffs_for_sheep,163.8188085
01/04/2022,input,maintenance_of_materials,122.3672524
01/04/2022,input,maintenance_of_buildings,151.2621845
01/04/2022,input,other_goods_and_services,121.6064012
01/04/2022,input,goods_and_services_contributing_to_investment,130.9881514
01/04/2022,input,materials,124.373661
01/04/2022,input,machinery_and_other_equipment,129.126894
01/04/2022,input,plant_and_machinery_for_cultivation,137.1228538
01/04/2022,input,farm_machinery_and_installations,99.63520416
01/04/2022,input,transport_equipment,120.6357003
01/04/2022,input,tractors,119.9
01/04/2022,input,other_vehicles,124.0573553
01/04/2022,input,buildings,146.0216187
01/03/2022,output,all_agricultural_outputs,144.9547126
01/03/2022,output,crop_products,165.6553875
01/03/2022,output,cereals,201.3208653
01/03/2022,output,wheat,198.567745
01/03/2022,output,wheat_feeding,203.1894971
01/03/2022,output,wheat_breadmaking,188.7543918
01/03/2022,output,wheat_other_milling,193.6934361
01/03/2022,output,barley,216.7229563
01/03/2022,output,barley_feeding,212.6680095
01/03/2022,output,barley_malting,221.1479878
01/03/2022,output,oats,172.2706325
01/03/2022,output,oats_milling,174.6373364
01/03/2022,output,oats_feeding,174.2617739
01/03/2022,output,potatoes,138.1868325
01/03/2022,output,industrial_crops,194.3228203
01/03/2022,output,oilseed_rape_non_set_aside,253.9234014
01/03/2022,output,sugar_beet,104.7964029
01/03/2022,output,forage_plants,140.8996281
01/03/2022,output,straw,140.8996281
01/03/2022,output,fresh_vegetables,120.2494612
01/03/2022,output,cauliflowers,129.9965661
01/03/2022,output,tomatoes,74.43257887
01/03/2022,output,cabbages,142.5240119
01/03/2022,output,lettuce,149.3419193
01/03/2022,output,carrots,122.0135083
01/03/2022,output,onions,137.0501006
01/03/2022,output,mushrooms,95.12748465
01/03/2022,output,fresh_fruit,242.4421121
01/03/2022,output,dessert_apples,158.3166233
01/03/2022,output,cooking_apples,324.2988926
01/03/2022,output,dessert_pears,153.3474652
01/03/2022,output,strawberries,114.2153224
01/03/2022,output,flowers_and_plants,111.456508
01/03/2022,output,other_crop_products,100
01/03/2022,output,animals_and_animal_products,133.5763165
01/03/2022,output,animals_for_slaughter_export,125.7562725
01/03/2022,output,cattle_and_calves,130.0989715
01/03/2022,output,cattle_clean,126.2044675
01/03/2022,output,cows_and_bulls,156.3184551
01/03/2022,output,calves,62.44564178
01/03/2022,output,pigs,109.6413735
01/03/2022,output,pigs_clean,109.7330141
01/03/2022,output,sows_and_boars,105.5609637
01/03/2022,output,sheep_and_lambs,151.3355782
01/03/2022,output,sheep_and_lambs_clean,150.4262352
01/03/2022,output,ewes_and_rams,160.1256789
01/03/2022,output,all_poultry,114.0285014
01/03/2022,output,chickens,113.6518692
01/03/2022,output,turkeys,120.6959524
01/03/2022,output,animal_products,145.3972534
01/03/2022,output,milk,152.9073208
01/03/2022,output,eggs,99.1621952
01/03/2022,output,intensive_eggs,99.44610965
01/03/2022,output,free_range_eggs,98.96671905
01/03/2022,output,wool_clip,42.82352941
01/03/2022,input,all_agricultural_inputs,149.638635
01/03/2022,input,all_goods_and_services_currently_consumed_in_agriculture,154.4724631
01/03/2022,input,seeds_input,124.9120322
01/03/2022,input,energy_and_lubricants,168.455503
01/03/2022,input,electricity,144.5587708
01/03/2022,input,fuels_for_heating,126.6
01/03/2022,input,motor_fuels,181.0926782
01/03/2022,input,fertilisers_and_soil_improvers,250.8976308
01/03/2022,input,straight_fertilisers,263.0419656
01/03/2022,input,straight_fertilisers_nitrogenous,265.6188574
01/03/2022,input,straight_fertilisers_phosphatic,239.3986637
01/03/2022,input,straight_fertilisers_potassic,242.518973
01/03/2022,input,compound_fertilisers,246.5879285
01/03/2022,input,other_fertilisers_and_soil_improvers,126.7
01/03/2022,input,plant_protection_products,159.5124579
01/03/2022,input,fungicides,160.6885847
01/03/2022,input,insecticides,152.1139921
01/03/2022,input,herbicides,171.372783
01/03/2022,input,other_plant_protection_products,118.924972
01/03/2022,input,veterinary_services,117.0433531
01/03/2022,input,animal_feedingstuffs,154.2284297
01/03/2022,input,straight_feedingstuffs,182.2917552
01/03/2022,input,cereal_and_milling_by_products,205.9078706
01/03/2022,input,feed_wheat,203.2706722
01/03/2022,input,feed_barley,224.2972162
01/03/2022,input,feed_oats,174.6210436
01/03/2022,input,oilcakes,178.2391717
01/03/2022,input,soya_bean_meal,172.038943
01/03/2022,input,sunflower_seed_meal,96.98000851
01/03/2022,input,rape_seed_meal,230.5018793
01/03/2022,input,products_of_animal_origin_incl_white_fish_meal,117.8240741
01/03/2022,input,other_straights,173.4107719
01/03/2022,input,field_peas,174.1793896
01/03/2022,input,field_beans,171.2106483
01/03/2022,input,soya_beans,215.2906812
01/03/2022,input,compound_feedingstuffs,141.4198344
01/03/2022,input,compound_feedingstuffs_for_cattle_and_calves,136.9485521
01/03/2022,input,compound_feedingstuffs_for_pigs,140.9725879
01/03/2022,input,compound_feedingstuffs_for_poultry,145.729676
01/03/2022,input,compound_feedingstuffs_for_sheep,145.4211232
01/03/2022,input,maintenance_of_materials,122.9179389
01/03/2022,input,maintenance_of_buildings,144.563859
01/03/2022,input,other_goods_and_services,117.5950773
01/03/2022,input,goods_and_services_contributing_to_investment,128.200661
01/03/2022,input,materials,123.0859142
01/03/2022,input,machinery_and_other_equipment,129.1296579
01/03/2022,input,plant_and_machinery_for_cultivation,137.1228538
01/03/2022,input,farm_machinery_and_installations,99.64816223
01/03/2022,input,transport_equipment,118.333091
01/03/2022,input,tractors,116.8
01/03/2022,input,other_vehicles,125.1194902
01/03/2022,input,buildings,139.8254989
01/02/2022,output,all_agricultural_outputs,140.7560225
01/02/2022,output,crop_products,160.5391123
01/02/2022,output,cereals,192.7250532
01/02/2022,output,wheat,190.2284388
01/02/2022,output,wheat_feeding,192.0425323
01/02/2022,output,wheat_breadmaking,185.8971825
01/02/2022,output,wheat_other_milling,189.1569799
01/02/2022,output,barley,207.8567411
01/02/2022,output,barley_feeding,191.7047583
01/02/2022,output,barley_malting,226.9810616
01/02/2022,output,oats,165.859555
01/02/2022,output,oats_milling,169.0491604
01/02/2022,output,oats_feeding,168.4226573
01/02/2022,output,potatoes,138.1868325
01/02/2022,output,industrial_crops,179.6606906
01/02/2022,output,oilseed_rape_non_set_aside,233.876922
01/02/2022,output,sugar_beet,104.7964029
01/02/2022,output,forage_plants,145.3027415
01/02/2022,output,straw,145.3027415
01/02/2022,output,fresh_vegetables,120.1634775
01/02/2022,output,cauliflowers,150.7206564
01/02/2022,output,cabbages,132.4928425
01/02/2022,output,lettuce,152.5884828
01/02/2022,output,carrots,127.5595769
01/02/2022,output,onions,137.0501006
01/02/2022,output,mushrooms,95.12748465
01/02/2022,output,fresh_fruit,247.523587
01/02/2022,output,dessert_apples,177.0567867
01/02/2022,output,cooking_apples,322.6443064
01/02/2022,output,dessert_pears,213.2302887
01/02/2022,output,flowers_and_plants,111.456508
01/02/2022,output,other_crop_products,100
01/02/2022,output,animals_and_animal_products,130.4081396
01/02/2022,output,animals_for_slaughter_export,123.692004
01/02/2022,output,cattle_and_calves,126.967646
01/02/2022,output,cattle_clean,124.1854927
01/02/2022,output,cows_and_bulls,142.9608307
01/02/2022,output,calves,81.61557822
01/02/2022,output,pigs,103.842078
01/02/2022,output,pigs_clean,104.9454934
01/02/2022,output,sows_and_boars,52.86360071
01/02/2022,output,sheep_and_lambs,151.9486467
01/02/2022,output,sheep_and_lambs_clean,153.415712
01/02/2022,output,ewes_and_rams,139.7365416
01/02/2022,output,all_poultry,116.1640394
01/02/2022,output,chickens,115.7901324
01/02/2022,output,turkeys,120.6959524
01/02/2022,output,animal_products,140.6716398
01/02/2022,output,milk,147.4939897
01/02/2022,output,eggs,99.1621952
01/02/2022,output,intensive_eggs,99.44610965
01/02/2022,output,free_range_eggs,98.96671905
01/02/2022,output,wool_clip,42.82352941
01/02/2022,input,all_agricultural_inputs,142.0574296
01/02/2022,input,all_goods_and_services_currently_consumed_in_agriculture,145.5266561
01/02/2022,input,seeds_input,124.9120322
01/02/2022,input,energy_and_lubricants,148.2449857
01/02/2022,input,electricity,144.5587708
01/02/2022,input,fuels_for_heating,124.8
01/02/2022,input,motor_fuels,152.4384655
01/02/2022,input,fertilisers_and_soil_improvers,204.6090225
01/02/2022,input,straight_fertilisers,217.2249268
01/02/2022,input,straight_fertilisers_nitrogenous,219.4135712
01/02/2022,input,straight_fertilisers_phosphatic,180.0267261
01/02/2022,input,straight_fertilisers_potassic,210.2838689
01/02/2022,input,compound_fertilisers,192.7733407
01/02/2022,input,other_fertilisers_and_soil_improvers,126.4
01/02/2022,input,plant_protection_products,160.3371377
01/02/2022,input,fungicides,164.4701566
01/02/2022,input,insecticides,144.1719224
01/02/2022,input,herbicides,168.8994956
01/02/2022,input,other_plant_protection_products,127.3236282
01/02/2022,input,veterinary_services,116.7333195
01/02/2022,input,animal_feedingstuffs,149.2541655
01/02/2022,input,straight_feedingstuffs,166.4189972
01/02/2022,input,cereal_and_milling_by_products,193.0231304
01/02/2022,input,feed_wheat,192.1192541
01/02/2022,input,feed_barley,199.4933867
01/02/2022,input,feed_oats,168.7698888
01/02/2022,input,oilcakes,153.3631817
01/02/2022,input,soya_bean_meal,152.3783032
01/02/2022,input,sunflower_seed_meal,96.98000851
01/02/2022,input,rape_seed_meal,177.4928145
01/02/2022,input,products_of_animal_origin_incl_white_fish_meal,114.3518519
01/02/2022,input,other_straights,162.6192485
01/02/2022,input,field_peas,150.9386299
01/02/2022,input,field_beans,147.7604128
01/02/2022,input,soya_beans,196.9491663
01/02/2022,input,compound_feedingstuffs,141.4198344
01/02/2022,input,compound_feedingstuffs_for_cattle_and_calves,136.9485521
01/02/2022,input,compound_feedingstuffs_for_pigs,140.9725879
01/02/2022,input,compound_feedingstuffs_for_poultry,145.729676
01/02/2022,input,compound_feedingstuffs_for_sheep,145.4211232
01/02/2022,input,maintenance_of_materials,122.4329321
01/02/2022,input,maintenance_of_buildings,141.5646088
01/02/2022,input,other_goods_and_services,116.6714756
01/02/2022,input,goods_and_services_contributing_to_investment,126.6714488
01/02/2022,input,materials,122.874409
01/02/2022,input,machinery_and_other_equipment,129.1296579
01/02/2022,input,plant_and_machinery_for_cultivation,137.1228538
01/02/2022,input,farm_machinery_and_installations,99.64816223
01/02/2022,input,transport_equipment,117.9552571
01/02/2022,input,tractors,116.3
01/02/2022,input,other_vehicles,125.2257037
01/02/2022,input,buildings,135.3013918
01/01/2022,output,all_agricultural_outputs,139.0939232
01/01/2022,output,crop_products,161.1931009
01/01/2022,output,cereals,189.320322
01/01/2022,output,wheat,188.9564133
01/01/2022,output,wheat_feeding,190.6699257
01/01/2022,output,wheat_breadmaking,185.0685918
01/01/2022,output,wheat_other_milling,185.0841031
01/01/2022,output,barley,195.5445851
01/01/2022,output,barley_feeding,202.8208597
01/01/2022,output,barley_malting,189.8430737
01/01/2022,output,oats,165.6829412
01/01/2022,output,oats_milling,165.402716
01/01/2022,output,oats_feeding,170.9836734
01/01/2022,output,potatoes,138.1868325
01/01/2022,output,industrial_crops,178.9582653
01/01/2022,output,oilseed_rape_non_set_aside,232.7056849
01/01/2022,output,sugar_beet,104.7964029
01/01/2022,output,forage_plants,146.1833641
01/01/2022,output,straw,146.1833641
01/01/2022,output,fresh_vegetables,121.834243
01/01/2022,output,cauliflowers,133.7645825
01/01/2022,output,cabbages,129.7029195
01/01/2022,output,lettuce,149.3419193
01/01/2022,output,carrots,130.3326112
01/01/2022,output,onions,140.3131983
01/01/2022,output,mushrooms,95.12748465
01/01/2022,output,fresh_fruit,246.8211685
01/01/2022,output,dessert_apples,170.0376117
01/01/2022,output,cooking_apples,319.335134
01/01/2022,output,dessert_pears,229.7179783
01/01/2022,output,flowers_and_plants,111.456508
01/01/2022,output,other_crop_products,100
01/01/2022,output,animals_and_animal_products,127.9707561
01/01/2022,output,animals_for_slaughter_export,122.3559738
01/01/2022,output,cattle_and_calves,122.7717738
01/01/2022,output,cattle_clean,121.5518171
01/01/2022,output,cows_and_bulls,129.6129922
01/01/2022,output,calves,94.70289537
01/01/2022,output,pigs,104.1931128
01/01/2022,output,pigs_clean,105.37865
01/01/2022,output,sows_and_boars,49.01242644
01/01/2022,output,sheep_and_lambs,155.1043678
01/01/2022,output,sheep_and_lambs_clean,156.9342996
01/01/2022,output,ewes_and_rams,138.9448755
01/01/2022,output,all_poultry,115.7650001
01/01/2022,output,chickens,114.9613866
01/01/2022,output,turkeys,120.6959524
01/01/2022,output,animal_products,138.1095919
01/01/2022,output,milk,144.6709836
01/01/2022,output,eggs,99.1621952
01/01/2022,output,intensive_eggs,99.44610965
01/01/2022,output,free_range_eggs,98.96671905
01/01/2022,output,wool_clip,42.82352941
01/01/2022,input,all_agricultural_inputs,141.4563268
01/01/2022,input,all_goods_and_services_currently_consumed_in_agriculture,144.8572279
01/01/2022,input,seeds_input,124.9120322
01/01/2022,input,energy_and_lubricants,145.886653
01/01/2022,input,electricity,144.5587708
01/01/2022,input,fuels_for_heating,124.3
01/01/2022,input,motor_fuels,149.1331543
01/01/2022,input,fertilisers_and_soil_improvers,205.4249423
01/01/2022,input,straight_fertilisers,218.7574085
01/01/2022,input,straight_fertilisers_nitrogenous,221.1604629
01/01/2022,input,straight_fertilisers_phosphatic,179.5022272
01/01/2022,input,straight_fertilisers_potassic,210.1637332
01/01/2022,input,compound_fertilisers,192.7394292
01/01/2022,input,other_fertilisers_and_soil_improvers,124
01/01/2022,input,plant_protection_products,160.3371377
01/01/2022,input,fungicides,164.4701566
01/01/2022,input,insecticides,144.1719224
01/01/2022,input,herbicides,168.8994956
01/01/2022,input,other_plant_protection_products,127.3236282
01/01/2022,input,veterinary_services,117.0097311
01/01/2022,input,animal_feedingstuffs,148.049303
01/01/2022,input,straight_feedingstuffs,162.5743099
01/01/2022,input,cereal_and_milling_by_products,191.684901
01/01/2022,input,feed_wheat,190.7460991
01/01/2022,input,feed_barley,198.3452369
01/01/2022,input,feed_oats,171.3361848
01/01/2022,input,oilcakes,147.3857056
01/01/2022,input,soya_bean_meal,144.5340751
01/01/2022,input,sunflower_seed_meal,96.98000851
01/01/2022,input,rape_seed_meal,174.4417422
01/01/2022,input,products_of_animal_origin_incl_white_fish_meal,113.8888889
01/01/2022,input,other_straights,158.9882189
01/01/2022,input,field_peas,150.3070875
01/01/2022,input,field_beans,147.1621925
01/01/2022,input,soya_beans,186.1089699
01/01/2022,input,compound_feedingstuffs,141.4198344
01/01/2022,input,compound_feedingstuffs_for_cattle_and_calves,136.9485521
01/01/2022,input,compound_feedingstuffs_for_pigs,140.9725879
01/01/2022,input,compound_feedingstuffs_for_poultry,145.729676
01/01/2022,input,compound_feedingstuffs_for_sheep,145.4211232
01/01/2022,input,maintenance_of_materials,121.0981404
